timestamp,heart_rate,speed,altitude,distance,speed_kmh,hr_zone
2025-05-09 17:49:48,135,2.678,352.0,1025.18,9.6408,Zone 2 (Endurance)
2025-05-09 17:49:49,134,2.678,352.20000000000005,1027.63,9.6408,Zone 2 (Endurance)
2025-05-09 17:49:50,134,2.594,352.4,1030.07,9.3384,Zone 2 (Endurance)
2025-05-09 17:49:51,135,2.594,352.6,1033.08,9.3384,Zone 2 (Endurance)
2025-05-09 17:49:52,134,2.594,352.79999999999995,1036.2,9.3384,Zone 2 (Endurance)
2025-05-09 17:49:53,134,2.594,353.0,1039.52,9.3384,Zone 2 (Endurance)
2025-05-09 17:49:54,134,3.107,353.20000000000005,1043.04,11.185200000000002,Zone 2 (Endurance)
2025-05-09 17:49:55,134,3.592,353.20000000000005,1046.83,12.9312,Zone 2 (Endurance)
2025-05-09 17:49:56,133,3.91,353.20000000000005,1050.99,14.076,Zone 2 (Endurance)
2025-05-09 17:49:57,132,4.18,353.4,1055.46,15.048,Zone 2 (Endurance)
2025-05-09 17:49:58,132,4.301,353.4,1059.94,15.483600000000001,Zone 2 (Endurance)
2025-05-09 17:49:59,131,4.301,353.4,1064.12,15.483600000000001,Zone 2 (Endurance)
2025-05-09 17:50:00,131,4.301,353.4,1068.6,15.483600000000001,Zone 2 (Endurance)
2025-05-09 17:50:01,131,4.161,353.4,1073.23,14.9796,Zone 2 (Endurance)
2025-05-09 17:50:02,130,4.161,353.4,1077.61,14.9796,Zone 1 (Recovery)
2025-05-09 17:50:03,130,4.18,353.4,1081.65,15.048,Zone 1 (Recovery)
2025-05-09 17:50:04,130,4.199,353.4,1086.12,15.1164,Zone 1 (Recovery)
2025-05-09 17:50:05,130,4.292,353.4,1090.06,15.4512,Zone 1 (Recovery)
2025-05-09 17:50:06,129,4.301,353.4,1095.72,15.483600000000001,Zone 1 (Recovery)
2025-05-09 17:50:07,129,4.348,353.4,1100.35,15.6528,Zone 1 (Recovery)
2025-05-09 17:50:08,129,4.329,353.20000000000005,1105.11,15.584399999999999,Zone 1 (Recovery)
2025-05-09 17:50:09,129,4.348,353.20000000000005,1109.73,15.6528,Zone 1 (Recovery)
2025-05-09 17:50:10,128,4.404,353.20000000000005,1114.43,15.8544,Zone 1 (Recovery)
2025-05-09 17:50:15,128,3.723,353.20000000000005,1136.07,13.4028,Zone 1 (Recovery)
2025-05-09 17:50:16,127,3.322,353.20000000000005,1139.68,11.959200000000001,Zone 1 (Recovery)
2025-05-09 17:50:17,127,3.322,353.4,1143.28,11.959200000000001,Zone 1 (Recovery)
2025-05-09 17:50:18,127,3.322,353.4,1146.92,11.959200000000001,Zone 1 (Recovery)
2025-05-09 17:50:19,126,3.555,353.4,1150.91,12.798,Zone 1 (Recovery)
2025-05-09 17:50:20,126,3.91,353.4,1155.28,14.076,Zone 1 (Recovery)
2025-05-09 17:50:21,126,3.723,353.6,1159.23,13.4028,Zone 1 (Recovery)
2025-05-09 17:50:22,126,3.555,353.6,1162.67,12.798,Zone 1 (Recovery)
2025-05-09 17:50:23,126,3.014,353.79999999999995,1165.02,10.850399999999999,Zone 1 (Recovery)
2025-05-09 17:50:24,126,3.014,353.79999999999995,1167.75,10.850399999999999,Zone 1 (Recovery)
2025-05-09 17:50:25,126,3.322,354.0,1170.49,11.959200000000001,Zone 1 (Recovery)
2025-05-09 17:50:30,126,3.331,354.4,1184.2,11.9916,Zone 1 (Recovery)
2025-05-09 17:50:31,127,3.378,354.4,1189.11,12.1608,Zone 1 (Recovery)
2025-05-09 17:50:32,126,1.428,354.4,1190.3,5.1408,Zone 1 (Recovery)
2025-05-09 17:50:33,126,1.512,354.4,1190.3,5.4432,Zone 1 (Recovery)
2025-05-09 17:50:34,126,1.512,354.4,1191.6,5.4432,Zone 1 (Recovery)
2025-05-09 17:50:35,126,1.782,354.4,1193.37,6.4152000000000005,Zone 1 (Recovery)
2025-05-09 17:50:37,125,1.791,354.4,1199.75,6.4475999999999996,Zone 1 (Recovery)
2025-05-09 17:50:38,124,4.152,354.4,1206.41,14.9472,Zone 1 (Recovery)
2025-05-09 17:50:39,124,4.721,354.4,1213.21,16.9956,Zone 1 (Recovery)
2025-05-09 17:50:40,124,5.225,354.20000000000005,1222.05,18.81,Zone 1 (Recovery)
2025-05-09 17:50:41,124,5.346,354.0,1228.9,19.2456,Zone 1 (Recovery)
